id_empresa;id_natureza_juridica;id_endereco;cd_cnpj;fl_matriz;dt_abertura;nm_razao_social;de_situacao
7373;10015;17378;01359983000110;1;11/20/1985;AUTO POSTO PAULISTA LTDA;BAIXADA
7374;10074;17379;05178774000120;1;7/31/2002;ELEICAO 2002 CANDIDATO MARINEZIO FERREIRA DA SILVA;BAIXADA
7375;10074;17380;06526665000110;1;7/15/2004;ELEICOES 2004 RAQUEL MACEDO ALVES VEREADOR;BAIXADA
7376;10015;17381;02711396000100;1;8/20/1998;RILLO SERVICOS EM EQUIPAMENTOS LTDA ME;BAIXADA
7377;10015;17382;00399744000120;1;12/20/1994;DUNCKER COMERCIO DE BEBIDAS LTDA;BAIXADA
7378;10015;17383;00555051000180;1;4/5/1995;CONSDRAG CONSTRUCOES E DRAGAGEM LTDA ME;BAIXADA
7379;10015;17384;08732347000130;1;3/22/2007;FORSAFETY I I SERVICOS DE SISTEMAS ELETRONICOS E DE CONSERVACAO E LIMPEZA LTDA ME;BAIXADA
7380;10013;17385;97534523000150;1;7/12/2011;ALEXANDRO PEREIRA LUIZ MEI;ATIVA
7381;10015;17386;07166553001300;0;6/3/2011;CENTRO DE EDUCACAO PROFISSIONAL BJ LTDA;ATIVA
7382;10013;17387;15464180000130;1;4/25/2012;GIULIANO ANTONIO SASSO ME;ATIVA
7383;10015;17388;13988214000160;1;7/13/2011;FG PROJETOS E MONTAGENS INDUSTRIAIS LTDA ME;ATIVA
7384;10060;17389;02415583024160;0;9/22/2010;IGREJA MUNDIAL DO PODER DE DEUS;ATIVA
7385;10015;17390;43403385000140;1;4/30/1980;DROGARIA UMARIZAL LTDA;ATIVA
7386;10015;17391;60929999000180;1;7/7/1989;CONFECCOES NELAN LTDA ME;ATIVA
7387;10013;17392;05637664000180;1;5/9/2003;GERMANO C MIRANDA ME;ATIVA
7388;10015;17393;05167111000100;1;7/18/2002;ANDARES ENGENHARIA LTDA ME;ATIVA
7389;10013;17394;25848185000110;1;6/6/1989;JOSE CARLOS DA SILVA ME;ATIVA
7390;10015;17395;03203036000160;1;5/27/1999;L L FACTORING FOMENTO MERCANTIL LTDA ME;ATIVA
7391;10013;17396;12643338000140;1;10/7/2010;OZAIR PEREIRA DA SILVA MEI;ATIVA
7392;10035;17397;11300153000170;1;10/21/2009;CAIXA ESCOLAR DA ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MONSENHOR COSTABILE HIPOLITO;ATIVA
7393;14710;17398;29979036116440;0;8/19/2005;INSTITUTO NACIONAL DO SEGURO SOCIAL;ATIVA
7394;10035;17399;12384798000100;1;5/18/1976;IRMANDADE DO SS SACRAMENTO CATEDRAL DE MACEIO;ATIVA
7395;10013;17400;09018061000150;1;7/2/2007;VANDERLEI CARVALHO DA SILVA ME;ATIVA
7396;10013;17401;01185534000100;1;5/8/1996;F FRAZAO FROTA ME;ATIVA
7397;10015;17402;03612570000120;1;1/24/2000;AER TUR TRANSPORTES EPP LTDA;ATIVA
7398;10013;17403;05519301000140;1;10/8/1985;M DA G F CHIXARO ME;ATIVA
7399;10013;17404;25083718000110;1;3/17/1989;MARIA DO CARMO LEITE MOURA ME;ATIVA
7400;10015;17405;02728196000160;1;9/8/1998;MARTINS COLLAR ADMINISTRADORA E CORRETORA DE SEGUROS LTDA;ATIVA
7401;10013;17406;11492484000150;1;1/22/2010;DAMIAO PEREIRA FEITOSA ME;ATIVA
7402;10013;17407;73110884000100;1;11/29/1993;IRENE CARDOSO VICENTE ARACATUBA ME;ATIVA
7403;10139;17408;06283460000150;1;3/22/2004;PARTIDO HUMANISTA DA SOLIDARIEDADE PHS;ATIVA
7404;10057;17409;09297077000140;1;1/10/2008;LOURENCO DA SILVA;ATIVA
7405;10013;17410;29322294000150;1;3/14/1985;A S JATOBA MERCEARIA;BAIXADA
7406;10013;17411;12389812000150;1;7/30/2010;MARIA SANTA DA SILVA BUFFET DE PIZZAS ME;ATIVA
7407;10015;17412;11643115000110;1;2/25/2010;MMJX COMUNICACAO LTDA ME;ATIVA
7408;10139;17413;06295377000100;1;5/8/2004;PARTIDO LIBERAL;ATIVA
7409;10015;17414;12295398000110;1;7/27/2010;ABC DA COSTURA LTDA ME;ATIVA
7410;10013;17415;12438196000180;1;8/26/2010;AYRTON ZIMMERMANN DE JESUS MEI;ATIVA
7411;10013;17416;13678538000100;1;5/20/2011;ROSANGELA DOS SANTOS ROSA PINHEIRO MEI;ATIVA
7412;10035;17417;03176190000190;1;5/24/1999;CAIXA ESCOLAR DA ESCOLA MUNICIPAL FRANCISCO PAULINO DA SILVA;ATIVA
7413;10015;17418;13481885000130;1;4/5/2011;BRUM & BRUM LTDA ME;ATIVA
7414;10013;17419;08882122000160;1;5/31/2007;MARCELO OLIVEIRA FERNANDES ME;ATIVA
7415;10083;17420;05686377000160;1;6/3/2003;PATY GIRLS CONFECCOES EIRELI ME;ATIVA
7416;10139;17421;09510713000170;1;1/14/2008;PARTIDO REPUBLICANO BRASILEIRO PRB STA HEL DE MINAS COMISSAO PROVISORIA;ATIVA
7417;10013;17422;01542880000190;1;11/21/1996;ELVIS MUNIZ DA SILVA ME;BAIXADA
7418;10013;17423;08933424000110;1;7/16/2007;JAQUELINE GOMES GONZALES DA SILVA ME;ATIVA
7419;10015;17424;11186834000150;1;9/30/2009;SOLIDA GAS LTDA ME;ATIVA
7420;10015;17425;11307558000130;1;9/14/2009;JC CADORE COMERCIO DE PECAS E ALUMINIO LTDA ME;ATIVA
7421;10013;17426;12402851000140;1;8/19/2010;MARIA SOCORRO CARNEIRO DE MENEZES ME;ATIVA
7422;10013;17427;13505076000110;1;4/13/2011;DENISE GENI PICININ MORAES RASLAN MEI;ATIVA
7423;10013;17428;15493623000110;1;5/8/2012;TATIANE FABIANO DE ALMEIDA MEI;ATIVA
7424;10015;17429;05796111000250;0;12/10/2004;FAMA ROCK VIDEO LTDA ME;ATIVA
7425;10035;17430;11580455000140;1;12/18/2009;ASSOCIACAO DOS CRIADORES DE CAVALO DE CORRIDA DO MUNICIPIO DE RUY BARBOSA BA;ATIVA
7426;10015;17431;07177353000100;1;1/18/2005;RZA COMERCIO DE ALIMENTOS LTDA;BAIXADA
7427;10013;17432;12323092000120;1;8/3/2010;ALCIONE PEREIRA DE ARAUJO ME;ATIVA
7428;10013;17433;07217737000100;1;2/11/2005;FLAVIA APARECIDA PARANAIBA POMPEU ME;BAIXADA
7429;10015;17434;07939973000130;1;2/23/2006;ROSA MONTE PRODUCAO ARTISTICA LTDA ME;BAIXADA
7430;10013;17435;03862761000140;1;6/6/2000;AIRTON ELIZARIO PRADO;BAIXADA
7431;10013;17436;18268243000170;1;9/9/1983;KENNEDY ZEDEKIAS LANA;BAIXADA
7432;10015;17437;15078173000280;0;12/1/1990;QUIMIL QUIMICA INDUSTRIAL LTDA;BAIXADA
7433;10013;17438;18021782000100;1;7/27/1990;JOSE GUMERCINO BOTELHO;BAIXADA
7434;10074;17439;12190879000160;1;7/7/2010;ELEICAO 2010 PEDRO FERREIRA OLIVEIRA DEPUTADO ESTADUAL;BAIXADA
7435;10013;17440;08999877000140;1;8/1/2007;FERNANDA HELOISA NUNES ME;BAIXADA
7436;10015;17441;05646369000190;1;9/27/1979;GANDU REFLORESTAMENTO LTDA ME;BAIXADA
7437;10015;17442;01977143000110;1;7/18/1997;ELETRONAZA VALE DO PARAIBA LTDA;BAIXADA
7438;10035;17443;10132071000100;1;7/12/2008;ELEICAO 2008 COMITE FINANCEIRO MUNICIPAL UNICO MG PMDB;BAIXADA
7439;10013;17444;14028501000190;1;7/28/2011;DIOMEDIO CLEMENTE DA SILVA ME;BAIXADA
7440;10015;17445;01317988000180;1;7/11/1996;GATTO FABRICA DE ARTEFATOS DE CIMENTO LTDA ME;BAIXADA
7441;10327;17446;11601234000100;1;6/16/1980;DESTILARIA RIO DE ONDAS SA;BAIXADA
7442;10013;17447;05747808000150;1;6/30/2003;MARLENE DE O PEREIRA ME;BAIXADA
7443;10015;17448;74194150000110;1;2/8/1994;CRIACAO PERFEITA PROPAGANDA LTDA ME;BAIXADA
7444;10015;17449;59203208000150;1;7/1/1988;INDUSTRIA DE PRODUTOS ALIMENTICIOS ADRICELI LTDA ME;BAIXADA
7445;10015;17450;47870415000180;1;4/23/1976;V A TORRE CIA LTDA;BAIXADA
7446;10015;17451;18588616000190;1;9/13/1983;FLORA IEMANJA LTDA;BAIXADA
7447;10015;17452;31865082000160;1;12/16/1987;VEJA BEM QUITANDA E DIVERSOES ELETRONICAS LTDA ME;BAIXADA
7448;10015;17453;89626733000140;1;2/7/1984;AVF INDUSTRIA QUIMICA LTDA;BAIXADA
7449;10053;17454;39076377000160;1;10/25/1990;MARCIO SANSAO CONTABILIDADE LTDA;BAIXADA
7450;10053;17455;47292115000160;1;9/4/1981;AGRIPAW INTERMEDIACAO LTDA SC;BAIXADA
7451;10013;17456;63017214000190;1;5/23/1990;DALILA DA SILVA CHIQUITO;BAIXADA
7452;10013;17457;57684755000170;1;6/3/1987;MERCEDES LOPES BADARO;BAIXADA
7453;10013;17458;88878384000190;1;3/8/1977;PEDRO RODRIGUES DA LUZ;BAIXADA
7454;10015;17459;31682024000100;1;8/20/1987;TENDA DO BEBE CONFECCOES LTDA ME;BAIXADA
7455;10013;17460;63534747000140;1;8/22/1991;LAUDELINA DA COSTA SOARES;BAIXADA
7456;10013;17461;45399052000110;1;11/29/1973;HENRIQUE DE OLIVEIRA BARROS;BAIXADA
7457;10015;17462;91176966000130;1;9/9/1986;FRANZ & CAITANO LTDA;BAIXADA
7458;10015;17463;18919803000100;1;5/6/1976;PEIXARIA RODOVIARIA LTDA;BAIXADA
7459;10015;17464;41236977000190;1;4/27/1993;OLIVEIRA & DUARTE LTDA;BAIXADA
7460;10015;17465;63463566000170;1;5/10/1991;R & M FRIOS LTDA;BAIXADA
7461;10015;17466;57147159000150;1;3/5/1987;CASA DE CARNES ELISA LTDA;BAIXADA
7462;10015;17467;36146173000160;1;4/25/1990;BORGES E MARINHO PECAS E SERVICOS LTDA;BAIXADA
7463;10015;17468;42162511000150;1;7/27/1972;RESTAURANTE BUCAREST LTDA ME;BAIXADA
7464;10015;17469;52173275000120;1;3/11/1983;TECNOMON MONTAGENS ELETRICAS LTDA;BAIXADA
7465;10015;17470;45015534000120;1;11/28/1980;HOTEL E BAR D NATUREZA LTDA;BAIXADA
7466;10015;17471;86636255000160;1;10/7/1994;DORNELAS & RAVAGLIA LTDA;BAIXADA
7467;10015;17472;25292368000100;1;6/1/1988;FLIPERAMA PORTO VELHO LTDA;BAIXADA
7468;10015;17473;29159241000160;1;12/16/1975;RIB S COMESTIVEIS LTDA;BAIXADA
7469;10015;17474;35214097000110;1;6/19/1990;PATCRIS COMERCIAL DE MALHAS LTDA;BAIXADA
7470;10015;17475;21086426000180;1;10/4/1979;RADIO SUMARE LTDA;BAIXADA
7471;10015;17476;08628624000160;1;1/29/2007;CANTERI REPRESENTACOES COMERCIAIS LTDA ME;ATIVA
7472;10013;17477;03660928000190;1;2/18/2000;ANAILZA PIMENTEL DA CONCEICAO ME;ATIVA
7473;10013;17478;11711262000180;1;3/21/2010;CAMILA MACEDO MELO SOUTO MEI;ATIVA
7474;10013;17479;05978383000190;1;11/5/2003;WALDEVIR PETENUCCI ME;ATIVA
7475;10013;17480;08182042000100;1;7/11/2006;MIRELLE APARECIDA COSTA DOS SANTOS ME;ATIVA
7476;10013;17481;62113477000130;1;12/19/1989;ELIANA MARIA DE SANTANA ME;ATIVA
7477;10199;17482;12902805000100;1;6/26/1989;MAURICIO DOS SANTOS DE SOUZA;ATIVA
7478;10015;17483;10854758000140;1;5/28/2009;UMA DUZIA AGENCIA PUBLICITARIA LTDA ME;ATIVA
7479;10013;17484;12796638000160;1;11/3/2010;JOSE WILSON GALVAO MEI;BAIXADA
7480;10013;17485;15578940000130;1;5/23/2012;ANTONIO PAULO NASCIMENTO MEI;ATIVA
7481;10057;17486;09378058000300;0;4/2/2008;KENNEDY ULIAN;ATIVA
7482;10013;17487;15417794000160;1;4/24/2012;ARIANE RICARDO OLIVEIRA RESTAURANTE;ATIVA
7483;10057;17488;08559714000570;0;10/30/2007;RENATO MIGUEL TESCARO;ATIVA
7484;10057;17489;08200504000590;0;4/17/2009;NATAL BELUCO E OUTRA;ATIVA
7485;10057;17490;08444133000240;0;12/8/2006;WALDEMAR CHECCHINATO;ATIVA
7486;10013;17491;14218319000100;1;8/31/2011;FERNANDO CELSO LAFRAYA HILARIO MEI;ATIVA
7487;10013;17492;09515152000100;1;4/24/2008;K C M FERREIRA ME;ATIVA
7488;10013;17493;11851530000160;1;4/23/2010;TALITA FABRI DA CONCEICAO MEI;ATIVA
7489;10013;17494;03567665000170;1;12/10/1999;MARIA DAS DORES MOTA COSTA ME;ATIVA
7490;10013;17495;06346166000140;1;7/5/2004;LUIS SALES DE PAULO COMERCIAL ME;ATIVA
7491;10013;17496;11302418000170;1;11/11/2009;CICERA CANUTO DOS ANJOS;ATIVA
7492;10013;17497;14662311000120;1;11/23/2011;ANDRE LUIZ C MELO ME;ATIVA
7493;10015;17498;09446096000190;1;3/20/2008;SOUSA & BORDIN CONSTRUCAO E LOCACAO LTDA ME;ATIVA
7494;10015;17499;08732820000180;1;3/21/2007;CLAUDIO SILVEIRA COELHO & CIA LTDA ME;ATIVA
7495;10015;17500;16918915000110;1;9/27/2012;R & D COLCHOES LTDA ME;ATIVA
7496;10013;17501;07827785000110;1;9/9/1985;ANTONIO ABREU LOURENCO ME;ATIVA
7497;10013;17502;09206981000100;1;11/22/2007;MARIA JOSE LEMOS DA COSTA ME;ATIVA
7498;10015;17503;97432199000240;0;9/29/1997;LOURIVAL FORTALEZA DE SOUSA & CIA LTDA;ATIVA
7499;10013;17504;14786155000100;1;12/20/2011;SILVINIA APARECIDA LUIZ DOS SANTOS MEI;ATIVA
7500;10013;17505;10774188000260;0;12/7/2009;OSVALDO SILVANIO FILHO BAR ME;ATIVA
7501;10015;17506;04833659000180;1;12/19/2001;TRILHA HOTEL TURISMO LTDA ME;ATIVA
7502;10013;17507;12737336000110;1;10/23/2010;JESSICA DE SOUZA MEI;ATIVA
7503;10015;17508;15437022000190;1;4/13/2012;MASTER SERVICOS DE REBOQUES DE VEICULOS LTDA ME;ATIVA
7504;10013;17509;15437826000190;1;4/26/2012;VAGNER FERREIRA DA SILVA MEI;ATIVA
7505;10015;17510;16660577000160;1;7/19/2012;ADR COMERCIO LTDA ME;ATIVA
7506;10015;17511;03715735000190;1;3/17/2000;EDITORA A NOTICIA LTDA ME;ATIVA
7507;10013;17512;11507763000140;1;1/15/2010;O A RODRIGUES CONFECCOES ME;BAIXADA
7508;10013;17513;30882898000130;1;5/20/1980;J M S MACHADO;BAIXADA
7509;10013;17514;14795259000180;1;12/22/2011;MARCOS FABIO ERLO MEI;ATIVA
7510;10013;17515;20627576000190;1;1/10/1978;FILADELFO DE FREITAS HERINGER;BAIXADA
7511;10083;17516;04172776000140;1;11/23/2000;THAZMANA ENSINO FUNDAMENTAL EIRELI;ATIVA
7512;10013;17517;81796898000310;0;11/5/1993;EDSON TIEMANN ME;ATIVA
7513;10015;17518;06697237000150;1;7/13/2004;CONSTRUMAR MADEIRAS E CONSTRUCOES LTDA ME;ATIVA
7514;10013;17519;89769681000160;1;2/22/1979;DARCI OSMAR VEIGA ME;ATIVA
7515;10013;17520;14596684000140;1;11/9/2011;SOLANGE PLOVAS MEI;ATIVA
7516;10013;10760;14576866000150;1;11/7/2011;JAMIL BUZAR GEREISSAT NETO MEI;BAIXADA
7517;10015;17521;11522509000110;1;2/9/2010;PALMETTO SERVICOS GRAFICOS EPP LTDA;ATIVA
7518;10013;17522;12943806000100;1;12/1/2010;JACIARA DE JESUS TEIXEIRA MEI;BAIXADA
7519;10013;17523;14362836000140;1;9/23/2011;RAFAEL ROMARIO DA SILVA ROCHA ME;ATIVA
7520;10013;17524;26161612000150;1;5/23/1996;RAFAEL JEREMIAS DA SILVEIRA ME;ATIVA
7521;10083;17525;08518879000250;0;2/27/2007;COMERCIAL MILLONAS DE TECIDOS EIRELI ME;ATIVA
7522;10199;17526;81305344000100;1;4/12/1989;JOELSON CLOVES DA SILVA;BAIXADA
7523;12239;17527;81821258000150;1;4/30/1969;FAUSTINONI E FAUSTINONI;BAIXADA
7524;10013;17528;93268084000120;1;2/21/1990;LEDI MARIA ALVES DE FREITAS;BAIXADA
7525;10013;17529;93511566000240;0;4/9/1999;MILENE ZENAIDE SCMITZ DE VARGAS ME;BAIXADA
7526;10015;17530;90197799000140;1;12/20/1984;VEICULOS OLIVEIRA LTDA;BAIXADA
7527;10013;17531;31029119000110;1;7/8/1986;NOURIVAL PINHEIRO BAR;BAIXADA
7528;10013;17532;25387895000190;1;7/15/1988;ELI QUEIROZ;BAIXADA
7529;10013;17533;22328496000160;1;12/17/1986;ALAIR DUTRA DE ARANTES ME;BAIXADA
7530;10035;17534;49757719000160;1;2/17/1978;ORQUESTRA FILARMONICA DE OSASCO;BAIXADA
7531;10013;17535;25945262000150;1;7/20/1989;JOSE SIMAO FERREIRA;BAIXADA
7532;10015;17536;57592685000120;1;4/27/1972;IRMAOS DOI LTDA;BAIXADA
7533;10015;17537;73404311000190;1;9/16/1993;MULTIMARCAS LIDER ELETRONICOS LTDA;BAIXADA
7534;10015;17538;73874372000110;1;12/9/1993;A EKHARDT & CIA LTDA;BAIXADA
7535;10013;17539;74181769000190;1;2/4/1994;MARTINHO JACOB RANGHETTI;BAIXADA
7536;10013;17540;76094960000120;1;4/14/1982;MARIA A LEAL CLARO;BAIXADA
7537;10013;17541;79778742000100;1;1/19/1987;APARECIDO RELCH CONFECCOES;BAIXADA
7538;10035;17542;74491531000160;1;4/29/1994;CAIXA DE CUSTEIO ESC DA EESG OTONIEL MOTA;BAIXADA
7539;10015;17543;48779235000150;1;5/5/1977;PRONUPCIA ENXOVAIS E GRINALDAS LTDA;BAIXADA
7540;10015;17544;90520917000100;1;11/14/1985;D A BARRETO COMERCIO E REPRESENTACOES LTDA ME;BAIXADA
7541;10327;17545;33149501003370;0;1/8/1982;FERNANDO CHINAGLIA DISTRIBUIDORA SA;BAIXADA
7542;10327;17546;88301155005330;0;2/10/2000;MOINHOS CRUZEIRO DO SUL SA;BAIXADA
7543;10013;17547;93871531000130;1;2/28/1991;TERESINHA ANTUNES ZAPAROLLI;BAIXADA
7544;10015;17548;92627876000180;1;3/14/1989;SELU COMERCIO ATACADISTA LTDA;BAIXADA
7545;10015;17549;89033773000340;0;1/16/2001;LOJAS PAPELITA DO BRASIL PAPELARIA EPP LTDA;BAIXADA
7546;10013;17550;18755058000100;1;9/27/1983;ALBERTO GOMES SALES;BAIXADA
7547;10015;17551;29103546000150;1;10/1/1973;INDUSTRIA E COMERCIO DE CERAMICA DE CIMENTO LTDA;BAIXADA
7548;10013;17552;25033101000190;1;11/28/1988;FAUSTO SKAF;BAIXADA
7549;10015;17553;18854943000490;0;10/30/1990;TECMAQUINAS IND E COMERCIO EPP LTDA;BAIXADA
7550;10013;17554;31008907000120;1;6/26/1986;W BASILIO MATERIAL DE CONSTRUCAO ME;BAIXADA
7551;10015;17555;25339003000690;0;10/7/1980;INDUSTRIA DE MOVEIS MAPLE LTDA;BAIXADA
7552;10013;17556;60405420000180;1;4/24/1989;HELOISA CANDIDO;BAIXADA
7553;10053;17557;57350134000150;1;5/5/1987;ADILIA BELOTTI & CIA LTDA;BAIXADA
7554;10015;17558;54767546000100;1;8/19/1985;DAVANCO & GODOI LTDA;BAIXADA
7555;10015;17559;29529666004020;0;3/3/1988;NORTEX IGUACU COMERCIO DE ROUPAS LTDA;BAIXADA
7556;10015;17560;25273111000100;1;5/17/1988;OFERTAO CARMELITANO LTDA;BAIXADA
7557;10015;17561;60495405000170;1;5/18/1989;PEPE TRANSPORTES DE CARGA LTDA;BAIXADA
7558;10013;17562;51366631000160;1;6/26/1979;JOSE CARLOS SERVADIO;BAIXADA
7559;10015;17563;56226145000160;1;8/22/1986;DAFRE AUTO PECAS LTDA;BAIXADA
7560;10015;17564;54401856000360;0;6/30/1987;COMERCIAL SOGEMEC MAQUINAS E MOVEIS PARA ESCRITORIO EPP LTDA;BAIXADA
7561;10104;17565;60933603031480;0;1/22/1968;CESP COMPANHIA ENERGETICA DE SAO PAULO;BAIXADA
7562;10015;17566;51097004000170;1;11/8/1979;A C GARCIA E IRMAOS LTDA;BAIXADA
7563;10053;17567;61189643000110;1;7/28/1989;MANU & HELO INSTITUTO DE BELEZA LTDA;BAIXADA
7564;10015;17568;62217021000110;1;1/17/1990;REPUBLIC HOME VIDEO LTDA;BAIXADA
7565;10015;17569;60890456002140;0;4/6/1988;CDP PARTICIPACAO EMPREENDIMENTOS E ASSESSORIA LTDA;BAIXADA
7566;10013;17570;79272498000100;1;3/19/1986;IVONE GLATZ BUZZI;BAIXADA
7567;10013;17571;66800400000190;1;8/29/1991;A H LIMA;BAIXADA
7568;10053;17572;68487883000140;1;12/21/1992;MVA ENGENHARIA ELETRICA & CONSULTORIA LTDA SC;BAIXADA
7569;10013;17573;77495190000190;1;11/16/1978;VALENTIN TITON;BAIXADA
7570;10013;17574;35017318000160;1;11/3/1989;LUIS COELHO ARAUJO ME;BAIXADA
7571;10015;17575;36098705000130;1;4/3/1990;NEONIO INDUSTRIA COMERCIO DE ROUPAS LTDA;BAIXADA
7572;10015;17576;36059186000100;1;9/24/1990;BAR E MERCEARIA CRISNI LTDA;BAIXADA
7573;10015;17577;41829128000140;1;2/27/1992;ISOTERM COMERCIO E INDUSTRIA LTDA;BAIXADA
7574;10013;17578;44779494000120;1;10/10/1980;NADIR MENDES PEREIRA;BAIXADA
7575;10013;17579;03261990000100;1;6/25/1999;SEBASTIAO DE OLIVEIRA ME;BAIXADA
7576;10015;17580;09020614000100;1;8/23/2007;D A D COMERCIO E SERVICOS PARA ESCRITORIOS LTDA ME;BAIXADA
7577;10013;17581;07400185000170;1;5/20/2005;ROSINAIDE MARIA DA SILVA NASCIMENTO ME;BAIXADA
7578;10015;17582;02068086000110;1;8/18/1997;OM MODAS LTDA ME;BAIXADA
7579;10013;17583;02903873000130;1;12/14/1998;ADILSON ALVES CORREA;BAIXADA
7580;10015;17584;78332251000160;1;3/5/1980;SORVETERIA SHOW LTDA;BAIXADA
7581;10015;17585;01401481000100;1;8/30/1996;GRUPO MUSICAL SAMBASGOD LTDA;BAIXADA
7582;10015;17586;05021815000170;1;4/29/2002;MAGIA E SEDUCAO CONFECCOES LTDA ME;BAIXADA
7583;10013;17587;10214522000140;1;7/28/2008;LUIZ RENI GOMES DA LUZ ME;BAIXADA
7584;10013;17588;13898782000170;1;7/1/2011;IRINA RAINOV BRANDAO TOME MEI;ATIVA
7585;10013;17589;15655564000130;1;6/4/2012;JOSENALDO ABDIAS CHAGAS MEI;ATIVA
7586;10015;17590;09380969000100;1;1/21/2008;INSTITUTO DE IDIOMAS SUD VALINHOS LTDA ME;ATIVA
7587;10015;17591;03863409000120;1;6/2/2000;TRENA CONSTRUCAO E COMERCIO LTDA ME;ATIVA
7588;10015;17592;07087103000180;1;11/16/2004;EMPORION DAS AGUAS DISTRIBUIDORA DE ALIMENTOS LTDA ME;ATIVA
7589;10074;17593;15932970000100;1;7/5/2012;ELEICAO 2012 FERNANDA LINS DE MEDEIROS MAIA VEREADOR;BAIXADA
7590;10013;17594;10930615000170;1;6/4/2009;A F DOMINGUES REPRESENTACAO COMERCIAL ME;BAIXADA
7591;10015;17595;11899346000190;1;4/20/2010;PADARIA SEHN LTDA ME;ATIVA
7592;10015;17596;03802637000190;1;5/8/2000;MILKY WAY CONFECCOES LTDA ME;ATIVA
7593;10015;17597;05204871000140;1;7/26/2002;F E ARAUJO LTDA ME;ATIVA
7594;10074;17598;15895762000170;1;7/4/2012;ELEICAO 2012 NEBIA MARA MENDONCA MACIEL VEREADOR;BAIXADA
7595;10015;17599;15916304000170;1;7/2/2012;CLINICA DE ODONTOLOGIA E FISIOTERAPIA LTDA;ATIVA
7596;10057;17600;12823189000100;1;11/8/2010;LUPERCIO GUSTAVO DIAS CAMPIOTTO;ATIVA
7597;10013;17601;14201856000130;1;8/29/2011;JOSE BENEVIDES MARTINS DE FREITAS MEI;ATIVA
7598;10013;17602;11003002000150;1;7/23/2009;EDSON DE ARAUJO DUTRA ME;ATIVA
7599;10013;17603;15864303000120;1;7/4/2012;MARCILIO PEREIRA DE OLIVEIRA MEI;ATIVA
7600;10013;17604;11567330000180;1;2/18/2010;CLEBERTON HOTTS DA SILVA MEI;ATIVA
7601;10083;17605;07271878000100;1;2/24/2005;UP IDEIAS SERVICOS ESPECIALIZADOS E COMUNICACAO EIRELI ME;ATIVA
7602;10013;17606;13995191000110;1;7/22/2011;TATIANE NASCIMENTO BARBOSA MEI;ATIVA
7603;10083;17607;15370491000130;1;3/26/2012;ROFATTO APOIO ADMINISTRATIVO EIRELI;ATIVA
7604;10015;17608;13071709000120;1;6/17/1971;CONSTRUTORA CAIOBA LTDA;BAIXADA
7605;10013;17609;12011814000100;1;5/11/2010;GEANE SANTOS DE CARVALHO BRITO ME;ATIVA
7606;10015;17610;10311836000160;1;8/11/2008;RAMOS & FREITAS EMPREENDIMENTOS E SERVICOS LTDA ME;ATIVA
7607;10035;17611;07481292000170;1;6/7/2005;ASSOCIACAO DE PACIENTES RENAIS DE CATAGUASES APRC;ATIVA
7608;10013;17612;07873578000100;1;3/8/2006;S S MOREIRA MARQUES ME;ATIVA
7609;10013;17613;09132835000170;1;9/17/2007;SABRINA HATSUE ONISHI SILVA ME;ATIVA
7610;10015;17614;13727215000150;1;5/25/2011;CAFE GOURMET JULIO CAKES LTDA ME;ATIVA
7611;10015;17615;15512943000170;1;5/2/2012;MAGAZINE SACRAMENTO LTDA ME;ATIVA
7612;10013;17616;13812071000130;1;6/16/2011;ANA PAULA SIMON FERREIRA MEI;ATIVA
7613;10015;17617;13769092000110;1;5/25/2011;TACIANE RIBEIRO PRODUCOES LTDA ME;ATIVA
7614;10035;17618;03471143000170;1;10/18/1999;UNID EXEC DA ESC DE ENSINO FUND JOSE GOMES DA SILVA;ATIVA
7615;10148;17619;06107184000170;1;1/9/2004;CONDOMINIO DO EDIFICIO RESIDENCIAL TIA NINA;ATIVA
7616;10015;17620;02644810000700;0;9/27/2006;G S DISTRIBUIDORA DE GAS LTDA;BAIXADA
7617;10139;17621;03889083000100;1;7/21/1999;COMISSAO PROVISORIA MUNICIPAL DO PARTIDO DEMOCRATICO TRABALHISTA PDT BOFETE;ATIVA
7618;10013;17622;13915896000180;1;7/4/2011;JONAS CORREA DO NASCIMENTO MEI;ATIVA
7619;16141;17623;06326050000140;1;5/21/2004;VICORP ITAICI LOTEAMENTOS;BAIXADA
7620;10015;17624;13762936000100;1;6/2/2011;GLOBAL COMERCIO E LOCACAO EPP LTDA;ATIVA
7621;10013;17625;14720077000140;1;12/5/2011;THIAGO VIEIRA MEI;ATIVA
7622;10035;17626;00329662000100;1;11/4/1994;APRUCOR ASSOCIACAO DOS PROD UNIDOS DE C OTONI REGIAO;ATIVA
7623;10015;17627;00196965000100;1;9/16/1994;MM OLIVEIRA COMERCIO DE ROUPAS E CALCADOS LTDA ME;BAIXADA
7624;10015;10760;13565469000110;1;4/1/2011;DUQUEACO SERVICOS E COMERCIO DE ACOS LTDA;BAIXADA
7625;10015;17628;02062311000100;1;8/22/1997;TALENTUS 4 PATRIMONIAL LTDA ME;ATIVA
7626;10013;17629;14738783000110;1;12/8/2011;KELLI CRISTINA DE SOUZA MEI;ATIVA
7627;10013;17630;10562134000150;1;1/5/2009;IRMA BEBER PIOTTO ME;ATIVA
7628;10015;17631;13991186000130;1;7/1/2011;ITAPEMA ELETRO COMERCIAL LTDA ME;ATIVA
